,Unnamed: 0,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
4,4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1282.54,0.1278412723,0.3215,100.0,12.7841,1.0,1.3215207998,132.1520799775,Not specified,9967.8479,1278.4127,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1282.54,0.1281246396,0.1019,100.0,12.8125,1.0,1.1018590885,110.18590885209998,Not specified,9989.8141,1281.2464,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1282.54,0.1279754287,0.2169,65.0,8.3184,0.65,0.8669183517,86.6918351676,Not specified,9978.3082,1279.7543,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1282.54,0.1277498148,0.3928,50.0,6.3875,0.5,0.8928306804,89.2830680396,Not specified,9960.7169,1277.4981,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,10000,9955.0,1282.54,0.1282,0.0431,45.0,5.769,0.4520341537,0.4951351537,49.29070455,Not specified,9950.7093,1276.231,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,InstaReM,Payment company,online,10000,9755.0,1282.54,0.1282,0.0431,245.0,31.409000000000002,2.5115325474000003,2.5546335474,249.20450255,Not specified,9750.7955,1250.5910000000001,2021-11-24 13:37:17,Debit Card,Bank Account,0.1282552793079345,2021-11-24 13:37:17,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1282.54,0.1281558375,0.0795,115.0,14.7379,1.15,1.2294566192,122.9456619249,Not specified,9992.0543,1281.5584,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,OFX,Payment company,,10000,10000.0,1282.54,0.12553125,2.1264,60.0,7.5319,0.6,2.7264226563,272.642265625,Not specified,9787.3577,1255.3125,2021-11-24 11:15:47,Bank Account,Bank Account,0.12825856927565973,2021-11-24 11:15:47,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Public Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1282.54,0.1281558375,0.0763,60.0,7.6894,0.6,0.6762527233,67.6252723312,Not specified,9992.3747,1281.5584,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,13,Shanghai Commercial Bank,Payment company,"phone, online",10000,10000.0,1282.54,0.1280409731,0.1671,170.0,21.767,1.7,1.8670934699000001,186.709346991,Not specified,9983.2907,1280.4097,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
14,14,Skrill,Payment company,,10000,10000.0,1282.54,0.1245,2.9267,0.0,0.0,0.0,2.9267275,292.67275,Within 24 hours,9707.3273,1245.0,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Skrill,Payment company,,10000,10000.0,1282.54,0.1245,2.9267,198.9990990991,24.7754,1.989990991,4.916718491,491.67184909910003,Within 24 hours,9707.3273,1245.0,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
16,16,Wing Lung bank,Bank,"phone, online",10000,10000.0,1282.54,0.12841916009999998,-0.1291,100.0,12.8419,1.0,0.8709387440999999,87.0938744061,Not specified,10012.9061,1284.1916,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
17,17,Wirebarley Australia Pty Ltd,Payment company,,10000,10000.0,1282.54,0.1267796,1.1506,20.0,2.5356,0.2,1.3505797780000002,135.0579778,Not specified,9884.942,1267.796,2021-11-24 13:37:21,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:21,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
18,18,Wise,Payment company,online,10000,9691.75978,1282.54,0.128255,0.0002,308.24022,39.5333,3.1804360301999997,3.1806538052,308.2613262299,Not specified,9691.7387,1243.0167,2021-11-24 12:59:33,Debit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
19,19,Wise,Payment company,online,10000,9954.46308,1282.54,0.128255,0.0002,45.53692,5.8403,0.4574522969,0.4576700719,45.558598331999995,Not specified,9954.4414,1276.7097,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
20,20,Wise,Payment company,online,10000,9691.75978,1282.54,0.128255,0.0002,308.24022,39.5333,3.1804360301999997,3.1806538052,308.2613262299,Not specified,9691.7387,1243.0167,2021-11-24 12:59:34,Credit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:34,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
21,21,WorldRemit,Payment company,online,10000,10000.0,1282.54,0.12564,2.1541,25.0,3.141,0.25,2.4040807999999996,240.40807999999998,Not specified,9784.5919,1256.4,2021-11-17 18:23:14,Debit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
22,22,WorldRemit,Payment company,online,10000,10000.0,1282.54,0.12549000000000002,2.1573,25.0,3.1373,0.25,2.40732935,240.732935,Within 24 hours,9784.2671,1254.9,2021-11-24 12:58:44,Credit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
23,23,WorldRemit,Payment company,online,10000,10000.0,1282.54,0.12564,2.1541,25.0,3.141,0.25,2.4040807999999996,240.40807999999998,Not specified,9784.5919,1256.4,2021-11-17 18:23:14,Credit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
24,24,WorldRemit,Payment company,online,10000,10000.0,1282.54,0.12549000000000002,2.1573,25.0,3.1373,0.25,2.40732935,240.732935,Within 24 hours,9784.2671,1254.9,2021-11-24 12:58:44,Debit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
25,25,Xendpay,Payment company,"phone, online",10000,10000.0,1282.54,0.12761,0.5025,0.0,0.0,0.0,0.502483,50.2483,Not specified,9949.7517,1276.1,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
0,0,Bank of East Asia HK,Payment company,"phone, online",500,500.0,64.13,0.12809017550000001,0.1287,100.0,12.809000000000001,20.0,20.1287306264,100.64365313180001,Not specified,499.3563,64.0451,2021-11-24 13:38:07,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,1,China Construction Bank,Payment company,"phone, online",500,500.0,64.13,0.1281361318,0.0923,100.0,12.8136,20.0,20.0922580149,100.46129007459999,Not specified,499.5387,64.0681,2021-11-24 13:47:58,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:47:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,2,Chong Hing Bank,Bank,"phone, online",500,500.0,64.13,0.12800983119999998,0.1901,110.0,14.0811,22.0,22.1900945993,110.9504729963,Not specified,499.0495,64.0049,2021-11-24 13:45:42,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:45:42,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,3,CITIC Bank,Payment company,"phone, online",500,500.0,64.13,0.1280032769,0.1952,100.0,12.8003,20.0,20.1952049972,100.9760249862,Not specified,499.024,64.0016,2021-11-24 13:51:30,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,4,DBS Hong Kong,Payment company,"phone, online",500,500.0,64.13,0.1278412723,0.3215,100.0,12.7841,20.0,20.321520799800002,101.60760399889999,Not specified,498.3924,63.9206,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",500,500.0,64.13,0.1281246396,0.1019,100.0,12.8125,20.0,20.1018590885,100.5092954426,Not specified,499.4907,64.0623,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",500,500.0,64.13,0.1279754287,0.2169,65.0,8.3184,13.0,13.2169183517,66.0845917584,Not specified,498.9154,63.9877,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",500,500.0,64.13,0.1277498148,0.3928,50.0,6.3875,10.0,10.3928306804,51.964153402,Not specified,498.0358,63.8749,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,500,495.51,64.13,0.1282,0.0431,4.49,0.5756,0.9061371113,0.9492381112999999,4.7035697651,Not specified,495.2964,63.5244,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,InstaReM,Payment company,online,500,490.0,64.13,0.1282,0.0431,10.0,1.2819999999999998,2.0408163265,2.0839173265,10.2111949,Not specified,489.7888,62.818000000000005,2021-11-24 13:37:17,Debit Card,Bank Account,0.1282552793079345,2021-11-24 13:37:17,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",500,500.0,64.13,0.1281558375,0.0795,115.0,14.7379,23.0,23.079456619200002,115.39728309620001,Not specified,499.6027,64.0779,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,Public Bank Hong Kong,Payment company,"phone, online",500,500.0,64.13,0.1281558375,0.0763,60.0,7.6894,12.0,12.0762527233,60.3812636166,Not specified,499.6187,64.0779,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Shanghai Commercial Bank,Payment company,"phone, online",500,500.0,64.13,0.1280409731,0.1671,170.0,21.767,34.0,34.167093469899996,170.83546734959998,Not specified,499.1645,64.0205,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,13,Skrill,Payment company,,500,500.0,64.13,0.1245,2.9267,0.0,0.0,0.0,2.9267275,14.6336375,Within 24 hours,485.3664,62.25,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
14,14,Skrill,Payment company,,500,500.0,64.13,0.1245,2.9267,9.9500500501,1.2388,1.99001001,4.91673751,24.583687550100002,Within 24 hours,485.3664,62.25,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Western Union,Payment company,"phone, online",500,500.0,64.13,0.12658060000000002,1.3032,15.0,1.8987,3.0,4.303207471,21.516037355,Within 24 hours,493.48400000000004,63.2903,2021-11-24 11:52:42,Credit Card,Bank Account,0.12825198950898725,2021-11-24 11:52:42,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
16,16,Western Union,Payment company,"phone, online",500,500.0,64.13,0.12760660000000001,0.5032,0.0,0.0,0.0,0.503219881,2.516099405,Within 24 hours,497.4839,63.8033,2021-11-24 11:52:42,Mobile Wallet,Bank Account,0.12825198950898725,2021-11-24 11:52:42,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
17,17,Western Union,Payment company,"phone, online",500,500.0,64.13,0.12658060000000002,1.3032,15.0,1.8987,3.0,4.303207471,21.516037355,Within 24 hours,493.48400000000004,63.2903,2021-11-24 11:52:42,Debit Card,Bank Account,0.12825198950898725,2021-11-24 11:52:42,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
18,18,Western Union,Payment company,"phone, online",500,500.0,64.13,0.12760660000000001,0.5032,0.0,0.0,0.0,0.503219881,2.516099405,Within 24 hours,497.4839,63.8033,2021-11-24 11:52:42,Bank Account,Bank Account,0.12825198950898725,2021-11-24 11:52:42,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
19,19,Wing Lung bank,Bank,"phone, online",500,500.0,64.13,0.12841916009999998,-0.1291,100.0,12.8419,20.0,19.870938744100002,99.3546937203,Not specified,500.6453,64.2096,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
20,20,Wirebarley Australia Pty Ltd,Payment company,,500,500.0,64.13,0.1265872,1.3006,20.0,2.5317,4.0,5.300593096,26.50296548,Not specified,493.49699999999996,63.2936,2021-11-24 13:37:21,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:21,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
21,21,Wise,Payment company,online,500,481.98478,64.13,0.128255,0.0002,18.015220000000003,2.3105,3.7377155352999996,3.7379333103,18.0162696424,Not specified,481.9837,61.817,2021-11-24 12:59:33,Debit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
22,22,Wise,Payment company,online,500,495.12307999999996,64.13,0.128255,0.0002,4.87692,0.6255,0.984991449,0.9852092240000001,4.8779982543000004,Not specified,495.12199999999996,63.501999999999995,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
23,23,Wise,Payment company,online,500,481.98478,64.13,0.128255,0.0002,18.015220000000003,2.3105,3.7377155352999996,3.7379333103,18.0162696424,Not specified,481.9837,61.817,2021-11-24 12:59:34,Credit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:34,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
24,24,WorldRemit,Payment company,online,500,500.0,64.13,0.12564,2.1541,25.0,3.141,5.0,7.1540808,35.770404,Not specified,489.2296,62.82,2021-11-17 18:23:14,Debit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
25,25,WorldRemit,Payment company,online,500,500.0,64.13,0.12549000000000002,2.1573,25.0,3.1373,5.0,7.15732935,35.78664675,Within 24 hours,489.2134,62.745,2021-11-24 12:58:44,Credit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
26,26,WorldRemit,Payment company,online,500,500.0,64.13,0.12564,2.1541,25.0,3.141,5.0,7.1540808,35.770404,Not specified,489.2296,62.82,2021-11-17 18:23:14,Credit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
27,27,WorldRemit,Payment company,online,500,500.0,64.13,0.12549000000000002,2.1573,25.0,3.1373,5.0,7.15732935,35.78664675,Within 24 hours,489.2134,62.745,2021-11-24 12:58:44,Debit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
28,28,Xendpay,Payment company,"phone, online",500,500.0,64.13,0.12761,0.5025,0.0,0.0,0.0,0.502483,2.5124150000000003,Not specified,497.4876,63.805,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
0,0,Bank of East Asia HK,Payment company,"phone, online",50000,50000.0,6412.81,0.12809017550000001,0.1287,100.0,12.809000000000001,0.2,0.3287306264,164.36531318049998,Not specified,49935.6347,6404.5088,2021-11-24 13:38:07,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,1,China Construction Bank,Payment company,"phone, online",50000,50000.0,6412.81,0.1281361318,0.0923,100.0,12.8136,0.2,0.2922580149,146.1290074575,Not specified,49953.871,6406.8066,2021-11-24 13:47:58,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:47:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,2,Chong Hing Bank,Bank,"phone, online",50000,50000.0,6412.81,0.12800983119999998,0.1901,110.0,14.0811,0.22,0.4100945993,205.0472996326,Not specified,49904.9527,6400.4916,2021-11-24 13:45:42,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:45:42,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,3,CITIC Bank,Payment company,"phone, online",50000,50000.0,6412.81,0.1280032769,0.1952,100.0,12.8003,0.2,0.39520499719999996,197.60249862400002,Not specified,49902.3975,6400.1638,2021-11-24 13:51:30,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,4,DBS Hong Kong,Payment company,"phone, online",50000,50000.0,6412.81,0.1278412723,0.3215,100.0,12.7841,0.2,0.5215207998,260.7603998875,Not specified,49839.2396,6392.0636,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",50000,50000.0,6412.81,0.1281246396,0.1019,100.0,12.8125,0.2,0.30185908850000004,150.9295442607,Not specified,49949.0705,6406.232,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",50000,50000.0,6412.81,0.1279754287,0.2169,65.0,8.3184,0.13,0.3469183517,173.4591758382,Not specified,49891.5408,6398.7714,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",50000,50000.0,6412.81,0.1277498148,0.3928,50.0,6.3875,0.1,0.4928306804,246.4153401978,Not specified,49803.5847,6387.4907,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,50000,49775.0,6412.81,0.1282,0.0431,225.0,28.845,0.4520341537,0.4951351537,246.45352275,Not specified,49753.5465,6381.155,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",50000,50000.0,6412.81,0.1281558375,0.0795,115.0,14.7379,0.23,0.3094566192,154.7283096245,Not specified,49960.2717,6407.7919,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,10,OFX,Payment company,,50000,50000.0,6412.81,0.1261255,1.6631,0.0,0.0,0.0,1.6631007875,831.55039375,Not specified,49168.4496,6306.275,2021-11-24 11:16:46,Bank Account,Bank Account,0.12825856927565973,2021-11-24 11:16:46,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,Public Bank Hong Kong,Payment company,"phone, online",50000,50000.0,6412.81,0.1281558375,0.0763,60.0,7.6894,0.12,0.1962527233,98.1263616558,Not specified,49961.8736,6407.7919,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Shanghai Commercial Bank,Payment company,"phone, online",50000,50000.0,6412.81,0.1280409731,0.1671,170.0,21.767,0.34,0.5070934699,253.5467349552,Not specified,49916.4533,6402.0487,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
