,Unnamed: 0,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
8,8,InstaReM,Payment company,online,10000,9770.0,1282.68,0.0963,0.0638,230.0,22.149,2.3541453429,2.4179217019999997,236.2309502861,Not specified,9763.769,940.8510000000001,2021-11-25 14:22:21,Debit Card,Bank Account,0.0963614558281225,2021-11-25 14:21:55,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,9,InstaReM,Payment company,online,10000,9970.0,1282.68,0.0963,0.0638,30.0,2.889,0.30090270809999997,0.3646790672,36.3585030043,Not specified,9963.6415,960.1110000000001,2021-11-25 14:22:21,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:21:55,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1282.68,0.0960430273,0.33799999999999997,115.0,11.0449,1.15,1.4880138288,148.801382879,Not specified,9966.1986,960.4303,2021-11-25 14:21:26,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,11,OFX,Payment company,,10000,10000.0,1282.68,0.09425075,2.1332,60.0,5.655,0.6,2.7332002111,273.3200211074,Not specified,9786.68,942.5075,2021-11-25 14:08:59,Bank Account,Bank Account,0.09630513126338604,2021-11-25 14:08:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,12,Public Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1282.68,0.09599416359999999,0.3887,60.0,5.7596,0.6,0.9887187645000001,98.8718764494,Not specified,9961.1281,959.9416,2021-11-25 14:21:08,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,13,Shanghai Commercial Bank,Payment company,"phone, online",10000,10000.0,1282.68,0.0958772771,0.5025,170.0,16.2991,1.7,2.2024610085,220.2461008534,Not specified,9949.7539,958.7728,2021-11-25 14:23:09,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
14,14,Skrill,Payment company,,10000,10000.0,1282.68,0.0936,2.8294,0.0,0.0,0.0,2.8294233788,282.94233787810003,Within 24 hours,9717.0577,936.0,2021-11-25 13:31:01,Debit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
15,15,Skrill,Payment company,,10000,10000.0,1282.68,0.0936,2.8294,198.9990990991,18.6263,1.989990991,4.8194143698000005,481.9414369772,Within 24 hours,9717.0577,936.0,2021-11-25 13:30:59,Credit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
16,16,Wing Lung bank,Bank,"phone, online",10000,10000.0,1282.68,0.09643201539999999,-0.1225,100.0,9.6432,1.0,0.8775214635999999,87.7521463559,Not specified,10012.2479,964.3202,2021-11-25 14:12:18,Bank Account,Bank Account,0.096314051388595,2021-11-25 14:11:53,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
17,17,Wirebarley Australia Pty Ltd,Payment company,,10000,10000.0,1282.68,0.09517719999999999,1.229,20.0,1.9035,0.2,1.4289725367,142.8972536732,Not specified,9877.1027,951.7719999999999,2021-11-25 14:23:02,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
18,18,Wise,Payment company,online,10000,9692.45978,1282.68,0.0963317,-0.0044,307.54022000000003,29.6259,3.1729842267,3.1685442968,307.1098815813,Not specified,9692.8901,933.6911,2021-11-25 13:59:18,Credit Card,Bank Account,0.09632742312994966,2021-11-25 13:58:54,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
19,19,Wise,Payment company,online,10000,9692.45978,1282.68,0.0963317,-0.0044,307.54022000000003,29.6259,3.1729842267,3.1685442968,307.1098815813,Not specified,9692.8901,933.6911,2021-11-25 13:59:18,Debit Card,Bank Account,0.09632742312994966,2021-11-25 13:58:54,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
20,20,Wise,Payment company,online,10000,9955.15855,1282.68,0.0963317,-0.0044,44.84145,4.3197,0.4504343128,0.4459943829,44.3994479401,Not specified,9955.6006,958.9973,2021-11-25 13:59:17,Bank Account,Bank Account,0.09632742312994966,2021-11-25 13:58:54,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
21,21,WorldRemit,Payment company,online,10000,10000.0,1282.68,0.09308,2.1392,25.0,2.327,0.25,2.3892266014,238.9226601351,Not specified,9786.0773,930.8,2021-11-19 08:07:13,Debit Card,Bank Account,0.09511471937875043,2021-11-19 08:06:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
22,22,WorldRemit,Payment company,online,10000,10000.0,1282.68,0.09424,2.2164,25.0,2.356,0.25,2.4664319399,246.64319398759997,Within 24 hours,9778.3568,942.4,2021-11-25 13:25:49,Debit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
23,23,WorldRemit,Payment company,online,10000,10000.0,1282.68,0.09424,2.2164,25.0,2.356,0.25,2.4664319399,246.64319398759997,Within 24 hours,9778.3568,942.4,2021-11-25 13:25:49,Credit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
24,24,WorldRemit,Payment company,online,10000,10000.0,1282.68,0.09308,2.1392,25.0,2.327,0.25,2.3892266014,238.9226601351,Not specified,9786.0773,930.8,2021-11-19 08:07:13,Credit Card,Bank Account,0.09511471937875043,2021-11-19 08:06:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
25,25,Xendpay,Payment company,"phone, online",10000,10000.0,1282.68,0.09584,0.5017,0.0,0.0,0.0,0.5016593859,50.1659385855,Not specified,9949.8341,958.4,2021-11-25 14:06:53,Bank Account,Bank Account,0.0963232144460262,2021-11-25 14:06:53,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
0,0,Bank of East Asia HK,Payment company,"phone, online",35000,35000.0,4489.4,0.09596008060000001,0.4165,100.0,9.596,0.2857142857,0.7022451675,245.78580862220002,Not specified,34854.2142,3358.6028,2021-11-25 14:23:07,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,1,China Construction Bank,Payment company,"phone, online",35000,35000.0,4489.4,0.0961630926,0.1789,100.0,9.6163,0.2857142857,0.4646321231,162.6212430739,Not specified,34937.3788,3365.7082,2021-11-25 14:18:50,Bank Account,Bank Account,0.09633545391580946,2021-11-25 14:17:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,2,Chong Hing Bank,Bank,"phone, online",35000,35000.0,4489.4,0.09584695160000001,0.4999,110.0,10.5432,0.3142857143,0.8142327720999999,284.9814702447,Not specified,34825.0185,3354.6433,2021-11-25 14:13:22,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,3,CITIC Bank,Payment company,"phone, online",35000,35000.0,4489.4,0.09592602189999999,0.4557,100.0,9.5926,0.2857142857,0.741432558,259.5013953207,Not specified,34840.4986,3357.4108,2021-11-25 14:20:11,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,4,DBS Hong Kong,Payment company,"phone, online",35000,35000.0,4489.4,0.09579813109999999,0.5884,100.0,9.5798,0.2857142857,0.8741472431999999,305.9515351315,Not specified,34794.0485,3352.9346,2021-11-25 14:20:46,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",35000,35000.0,4489.4,0.09568645460000001,0.7005,100.0,9.5686,0.2857142857,0.9862030826,345.1710789272,Not specified,34754.8289,3349.0259,2021-11-25 14:23:08,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,6,Hang Seng Bank,Payment company,"phone, online",35000,35000.0,4489.4,0.09576709439999999,0.5828,65.0,6.2249,0.1857142857,0.7685621729000001,268.9967605348,Not specified,34796.0032,3351.8483,2021-11-25 14:13:07,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,7,HSBC Hong Kong,Payment company,"phone, online",35000,35000.0,4489.4,0.09559315550000001,0.7634,50.0,4.7797,0.14285714289999998,0.9062734165,317.1956957752,Not specified,34732.8043,3345.7604,2021-11-25 14:13:09,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,8,InstaReM,Payment company,online,35000,34895.0,4489.4,0.0963,0.0638,105.0,10.1115,0.30090270809999997,0.3646790672,127.254760515,Not specified,34872.7452,3360.3885,2021-11-25 14:22:22,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:21:55,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",35000,35000.0,4489.4,0.0960430273,0.33799999999999997,115.0,11.0449,0.3285714286,0.6665852574000001,233.30484007639998,Not specified,34881.6952,3361.506,2021-11-25 14:21:26,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,10,OFX,Payment company,,35000,35000.0,4489.4,0.094606,1.7643,60.0,5.6764,0.1714285714,1.9357491647999998,677.5122076919,Not specified,34382.4878,3311.21,2021-11-25 14:09:43,Bank Account,Bank Account,0.09630513126338604,2021-11-25 14:08:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,11,Public Bank Hong Kong,Payment company,"phone, online",35000,35000.0,4489.4,0.09599416359999999,0.3887,60.0,5.7596,0.1714285714,0.5601473359,196.0515675728,Not specified,34863.9484,3359.7957,2021-11-25 14:21:08,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,12,Shanghai Commercial Bank,Payment company,"phone, online",35000,35000.0,4489.4,0.0958772771,0.5025,170.0,16.2991,0.4857142857,0.9881752942,345.8613529868,Not specified,34824.1386,3355.7047,2021-11-25 14:23:09,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,13,Skrill,Payment company,,35000,35000.0,4489.4,0.0936,2.8294,0.0,0.0,0.0,2.8294233788,990.2981825733999,Within 24 hours,34009.7018,3276.0,2021-11-25 13:31:01,Debit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
14,14,Skrill,Payment company,,35000,35000.0,4489.4,0.0936,2.8294,696.4965965966,65.1921,1.989990276,4.8194136548,1686.79477917,Within 24 hours,34009.7018,3276.0,2021-11-25 13:30:59,Credit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
15,15,Wing Lung bank,Bank,"phone, online",35000,35000.0,4489.4,0.09643201539999999,-0.1225,100.0,9.6432,0.2857142857,0.1632357493,57.1325122458,Not specified,35042.8675,3375.1205,2021-11-25 14:12:18,Bank Account,Bank Account,0.096314051388595,2021-11-25 14:11:53,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
16,16,Wirebarley Australia Pty Ltd,Payment company,,35000,35000.0,4489.4,0.09522539999999999,1.179,20.0,1.9045,0.0571428571,1.2360953940000001,432.63338793059995,Not specified,34587.3666,3332.889,2021-11-25 14:23:02,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
17,17,Wise,Payment company,online,35000,34848.15855,4489.4,0.0963317,-0.0044,151.84145,14.6271,0.43572302329999996,0.43128309340000004,150.29421619299998,Not specified,34849.7058,3356.9824,2021-11-25 13:59:17,Bank Account,Bank Account,0.09632742312994966,2021-11-25 13:58:54,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
18,18,WorldRemit,Payment company,online,35000,35000.0,4489.4,0.09308,2.1392,25.0,2.327,0.0714285714,2.2106551728,773.7293104728,Not specified,34251.2707,3257.8,2021-11-19 08:07:13,Debit Card,Bank Account,0.09511471937875043,2021-11-19 08:06:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
19,19,WorldRemit,Payment company,online,35000,35000.0,4489.4,0.09424,2.2164,25.0,2.356,0.0714285714,2.2878605113,800.7511789566,Within 24 hours,34224.2488,3298.4,2021-11-25 13:25:49,Debit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
20,20,WorldRemit,Payment company,online,35000,35000.0,4489.4,0.09424,2.2164,25.0,2.356,0.0714285714,2.2878605113,800.7511789566,Within 24 hours,34224.2488,3298.4,2021-11-25 13:25:49,Credit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
21,21,WorldRemit,Payment company,online,35000,35000.0,4489.4,0.09308,2.1392,25.0,2.327,0.0714285714,2.2106551728,773.7293104728,Not specified,34251.2707,3257.8,2021-11-19 08:07:13,Credit Card,Bank Account,0.09511471937875043,2021-11-19 08:06:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
22,22,Xendpay,Payment company,"phone, online",35000,35000.0,4489.4,0.09584,0.5017,0.0,0.0,0.0,0.5016593859,175.5807850494,Not specified,34824.4192,3354.4,2021-11-25 14:06:53,Bank Account,Bank Account,0.0963232144460262,2021-11-25 14:06:53,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
0,0,Bank of East Asia HK,Payment company,"phone, online",1000,1000.0,128.27,0.09596008060000001,0.4165,100.0,9.596,10.0,10.4165308818,104.16530881780001,Not specified,995.8347,95.9601,2021-11-25 14:23:07,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,1,China Construction Bank,Payment company,"phone, online",1000,1000.0,128.27,0.0961630926,0.1789,100.0,9.6163,10.0,10.1789178374,101.78917837350001,Not specified,998.2108,96.1631,2021-11-25 14:18:50,Bank Account,Bank Account,0.09633545391580946,2021-11-25 14:17:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,2,Chong Hing Bank,Bank,"phone, online",1000,1000.0,128.27,0.09584695160000001,0.4999,110.0,10.5432,11.0,11.4999470578,114.99947057840001,Not specified,995.0005,95.84700000000001,2021-11-25 14:13:22,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,3,CITIC Bank,Payment company,"phone, online",1000,1000.0,128.27,0.09592602189999999,0.4557,100.0,9.5926,10.0,10.4557182723,104.5571827234,Not specified,995.4428,95.926,2021-11-25 14:20:11,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,4,DBS Hong Kong,Payment company,"phone, online",1000,1000.0,128.27,0.09579813109999999,0.5884,100.0,9.5798,10.0,10.5884329575,105.8843295752,Not specified,994.1157,95.7981,2021-11-25 14:20:46,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",1000,1000.0,128.27,0.09568645460000001,0.7005,100.0,9.5686,10.0,10.7004887969,107.0048879693,Not specified,992.9951,95.6865,2021-11-25 14:23:08,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,6,Hang Seng Bank,Payment company,"phone, online",1000,1000.0,128.27,0.09576709439999999,0.5828,65.0,6.2249,6.5,7.082847887200001,70.8284788724,Not specified,994.1715,95.7671,2021-11-25 14:13:07,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,7,HSBC Hong Kong,Payment company,"phone, online",1000,1000.0,128.27,0.09559315550000001,0.7634,50.0,4.7797,5.0,5.7634162736,57.6341627364,Not specified,992.3658,95.5932,2021-11-25 14:13:09,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,8,InstaReM,Payment company,online,1000,980.0,128.27,0.0963,0.0638,20.0,1.926,2.0408163265,2.1045926856,20.6250083194,Not specified,979.375,94.374,2021-11-25 14:22:21,Debit Card,Bank Account,0.0963614558281225,2021-11-25 14:21:55,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,9,InstaReM,Payment company,online,1000,986.0,128.27,0.0963,0.0638,14.0,1.3482,1.4198782961,1.4836546552,14.6288349009,Not specified,985.3712,94.9518,2021-11-25 14:22:21,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:21:55,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.27,0.0960430273,0.33799999999999997,115.0,11.0449,11.5,11.838013828800001,118.38013828790001,Not specified,996.6199,96.04299999999999,2021-11-25 14:21:26,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,11,Public Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.27,0.09599416359999999,0.3887,60.0,5.7596,6.0,6.3887187645,63.887187644899996,Not specified,996.1128,95.9942,2021-11-25 14:21:08,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,12,Shanghai Commercial Bank,Payment company,"phone, online",1000,1000.0,128.27,0.0958772771,0.5025,170.0,16.2991,17.0,17.5024610085,175.0246100853,Not specified,994.9754,95.8773,2021-11-25 14:23:09,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,13,Skrill,Payment company,,1000,1000.0,128.27,0.0936,2.8294,0.0,0.0,0.0,2.8294233788,28.294233787800003,Within 24 hours,971.7058,93.6,2021-11-25 13:31:01,Debit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
14,14,Skrill,Payment company,,1000,1000.0,128.27,0.0936,2.8294,19.9,1.8626,1.99,4.8194233788,48.194233787799995,Within 24 hours,971.7058,93.6,2021-11-25 13:30:59,Credit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
15,15,Western Union,Payment company,"phone, online",1000,1000.0,128.27,0.0959011,0.4499,0.0,0.0,0.0,0.4498932864,4.4989328636,Within 24 hours,995.5011,95.9011,2021-11-25 13:06:51,Mobile Wallet,Bank Account,0.09633450245901114,2021-11-25 13:06:25,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
16,16,Western Union,Payment company,"phone, online",1000,1000.0,128.27,0.0951308,1.2495,15.0,1.4269999999999998,1.5,2.7495029593,27.4950295926,Within 24 hours,987.505,95.1308,2021-11-25 13:06:51,Credit Card,Bank Account,0.09633450245901114,2021-11-25 13:06:25,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
17,17,Western Union,Payment company,"phone, online",1000,1000.0,128.27,0.0959011,0.4499,0.0,0.0,0.0,0.4498932864,4.4989328636,Within 24 hours,995.5011,95.9011,2021-11-25 13:06:51,Bank Account,Bank Account,0.09633450245901114,2021-11-25 13:06:25,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
18,18,Western Union,Payment company,"phone, online",1000,1000.0,128.27,0.0951308,1.2495,15.0,1.4269999999999998,1.5,2.7495029593,27.4950295926,Within 24 hours,987.505,95.1308,2021-11-25 13:06:51,Debit Card,Bank Account,0.09633450245901114,2021-11-25 13:06:25,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
19,19,Wing Lung bank,Bank,"phone, online",1000,1000.0,128.27,0.09643201539999999,-0.1225,100.0,9.6432,10.0,9.8775214636,98.7752146356,Not specified,1001.2248,96.432,2021-11-25 14:12:18,Bank Account,Bank Account,0.096314051388595,2021-11-25 14:11:53,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
20,20,Wirebarley Australia Pty Ltd,Payment company,,1000,1000.0,128.27,0.0950327,1.3789,20.0,1.9007,2.0,3.3789287602,33.7892876016,Not specified,986.2107,95.0327,2021-11-25 14:23:02,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
